filename,frameNum,obj_idx,xmin,ymin,xmax,ymax,confidence,class,name,w,h,scale
Cactus_1920x1080_50.yuv,403,0,93.90403747558594,184.88204956054688,863.2904663085938,1069.72802734375,0.802413821220398,58,potted plant,769.3864288330078,884.8459777832031,1.0
Cactus_1920x1080_50.yuv,403,1,0.6641750335693359,251.91748046875,126.42503356933594,940.7241821289062,0.6553125977516174,58,potted plant,125.7608585357666,688.8067016601562,1.0
Cactus_1920x1080_50.yuv,403,2,98.3569107055664,653.0501098632812,791.9708862304688,1071.5621337890625,0.3376758098602295,75,vase,693.6139755249023,418.51202392578125,1.0
Cactus_1920x1080_50.yuv,403,3,1488.67431640625,82.87911987304688,1646.9913330078125,503.6500244140625,0.26615846157073975,75,vase,158.3170166015625,420.7709045410156,1.0
Cactus_1920x1080_50.yuv,403,0,93.47991943359375,185.57542419433594,863.772216796875,1070.0826416015625,0.795831024646759,58,potted plant,770.2922973632812,884.5072174072266,0.9
Cactus_1920x1080_50.yuv,403,1,0.618255615234375,257.32391357421875,127.28549194335938,941.66162109375,0.6435696482658386,58,potted plant,126.667236328125,684.3377075195312,0.9
Cactus_1920x1080_50.yuv,403,2,97.02765655517578,654.263671875,792.8248901367188,1071.80126953125,0.32953986525535583,75,vase,695.797233581543,417.53759765625,0.9
Cactus_1920x1080_50.yuv,403,0,93.60923767089844,183.9320068359375,878.5015869140625,1069.9976806640625,0.7684564590454102,58,potted plant,784.8923492431641,886.065673828125,0.7
Cactus_1920x1080_50.yuv,403,1,0.6836128234863281,250.94338989257812,127.75054168701172,940.6029663085938,0.6637424230575562,58,potted plant,127.06692886352539,689.6595764160156,0.7
Cactus_1920x1080_50.yuv,403,2,95.73811340332031,654.4925537109375,790.2850341796875,1071.54248046875,0.25419846177101135,75,vase,694.5469207763672,417.0499267578125,0.7
Cactus_1920x1080_50.yuv,403,0,93.00920104980469,188.77432250976562,863.602294921875,1070.174072265625,0.7590838074684143,58,potted plant,770.5930938720703,881.3997497558594,0.5
Cactus_1920x1080_50.yuv,403,1,0.6880931854248047,257.18658447265625,127.45653533935547,942.2953491210938,0.6246495246887207,58,potted plant,126.76844215393066,685.1087646484375,0.5
Cactus_1920x1080_50.yuv,403,2,96.5475082397461,654.3579711914062,794.2083129882812,1071.391845703125,0.31651565432548523,75,vase,697.6608047485352,417.03387451171875,0.5
Cactus_1920x1080_50.yuv,403,0,94.87733459472656,186.8374786376953,878.6061401367188,1069.9991455078125,0.7581707835197449,58,potted plant,783.7288055419922,883.1616668701172,0.3
Cactus_1920x1080_50.yuv,403,1,0.7031593322753906,245.2509307861328,128.01022338867188,961.9542846679688,0.6117647290229797,58,potted plant,127.30706405639648,716.7033538818359,0.3
Cactus_1920x1080_50.yuv,403,2,96.41500854492188,655.0479125976562,793.1987915039062,1071.0682373046875,0.3884166181087494,75,vase,696.7837829589844,416.02032470703125,0.3
Cactus_1920x1080_50.yuv,404,0,90.98982238769531,182.8553009033203,895.3723754882812,1070.662109375,0.8032301664352417,58,potted plant,804.3825531005859,887.8068084716797,1.0
Cactus_1920x1080_50.yuv,404,1,0.49115753173828125,259.68017578125,127.74760437011719,940.8652954101562,0.6417529582977295,58,potted plant,127.2564468383789,681.1851196289062,1.0
Cactus_1920x1080_50.yuv,404,2,93.47625732421875,658.5703735351562,788.8275756835938,1073.285400390625,0.4514182507991791,75,vase,695.351318359375,414.71502685546875,1.0
Cactus_1920x1080_50.yuv,404,0,91.63902282714844,183.0641326904297,892.9215087890625,1070.3013916015625,0.8066883683204651,58,potted plant,801.2824859619141,887.2372589111328,0.9
Cactus_1920x1080_50.yuv,404,1,0.5063610076904297,255.40293884277344,127.73052978515625,942.37060546875,0.6510570049285889,58,potted plant,127.22416877746582,686.9676666259766,0.9
Cactus_1920x1080_50.yuv,404,2,94.33525085449219,655.23046875,789.406494140625,1071.4595947265625,0.43691664934158325,75,vase,695.0712432861328,416.2291259765625,0.9
Cactus_1920x1080_50.yuv,404,3,715.4456176757812,707.4895629882812,1161.2684326171875,1032.4140625,0.27928489446640015,15,cat,445.82281494140625,324.92449951171875,0.9
Cactus_1920x1080_50.yuv,404,0,90.77311706542969,183.2064971923828,893.66455078125,1070.05810546875,0.800525963306427,58,potted plant,802.8914337158203,886.8516082763672,0.7
Cactus_1920x1080_50.yuv,404,1,0.5416488647460938,257.76123046875,128.02085876464844,940.7801513671875,0.6527920365333557,58,potted plant,127.47920989990234,683.0189208984375,0.7
Cactus_1920x1080_50.yuv,404,2,92.74275970458984,654.908447265625,789.5106811523438,1071.4786376953125,0.42951351404190063,75,vase,696.7679214477539,416.5701904296875,0.7
Cactus_1920x1080_50.yuv,404,0,91.50773620605469,186.0471954345703,870.7476196289062,1070.3782958984375,0.8055939078330994,58,potted plant,779.2398834228516,884.3311004638672,0.5
Cactus_1920x1080_50.yuv,404,1,0.7010993957519531,250.5467987060547,128.00161743164062,941.0396728515625,0.6784514784812927,58,potted plant,127.30051803588867,690.4928741455078,0.5
Cactus_1920x1080_50.yuv,404,2,96.15802001953125,654.794921875,791.7650756835938,1071.2578125,0.3998689651489258,75,vase,695.6070556640625,416.462890625,0.5
Cactus_1920x1080_50.yuv,404,3,713.7789306640625,708.0305786132812,1159.8409423828125,1032.038818359375,0.2633276879787445,15,cat,446.06201171875,324.00823974609375,0.5
Cactus_1920x1080_50.yuv,404,0,92.89521789550781,185.69265747070312,878.1743774414062,1070.72021484375,0.7451183795928955,58,potted plant,785.2791595458984,885.0275573730469,0.3
Cactus_1920x1080_50.yuv,404,1,0.5325164794921875,245.71495056152344,128.46807861328125,955.7186279296875,0.6264234781265259,58,potted plant,127.93556213378906,710.0036773681641,0.3
Cactus_1920x1080_50.yuv,404,2,93.49447631835938,657.3720703125,792.3319702148438,1072.6285400390625,0.5048965811729431,75,vase,698.8374938964844,415.2564697265625,0.3
Cactus_1920x1080_50.yuv,404,3,1489.373779296875,81.66474151611328,1646.9041748046875,504.2293395996094,0.33139312267303467,75,vase,157.5303955078125,422.5645980834961,0.3
Cactus_1920x1080_50.yuv,405,0,91.01779174804688,179.45997619628906,886.024169921875,1069.3792724609375,0.7987534403800964,58,potted plant,795.0063781738281,889.9192962646484,1.0
Cactus_1920x1080_50.yuv,405,1,0.5929470062255859,246.6729736328125,127.56708526611328,937.3797607421875,0.6589585542678833,58,potted plant,126.9741382598877,690.706787109375,1.0
Cactus_1920x1080_50.yuv,405,2,92.16563415527344,656.07421875,789.3841552734375,1072.3521728515625,0.44528964161872864,75,vase,697.2185211181641,416.2779541015625,1.0
Cactus_1920x1080_50.yuv,405,3,724.8394775390625,704.8280029296875,1180.8751220703125,1014.9512329101562,0.33818626403808594,16,dog,456.03564453125,310.12322998046875,1.0
Cactus_1920x1080_50.yuv,405,0,90.67918395996094,180.4750213623047,873.7710571289062,1069.540771484375,0.7870609760284424,58,potted plant,783.0918731689453,889.0657501220703,0.9
Cactus_1920x1080_50.yuv,405,1,0.5990066528320312,251.82528686523438,127.52847290039062,937.5447387695312,0.6582761406898499,58,potted plant,126.9294662475586,685.7194519042969,0.9
Cactus_1920x1080_50.yuv,405,2,91.11300659179688,653.13134765625,790.6428833007812,1071.0111083984375,0.43703263998031616,75,vase,699.5298767089844,417.8797607421875,0.9
Cactus_1920x1080_50.yuv,405,0,90.91484069824219,180.756591796875,880.5296630859375,1069.3414306640625,0.7895798683166504,58,potted plant,789.6148223876953,888.5848388671875,0.7
Cactus_1920x1080_50.yuv,405,1,0.6830062866210938,244.02264404296875,128.1595916748047,937.5712890625,0.6813809275627136,58,potted plant,127.4765853881836,693.5486450195312,0.7
Cactus_1920x1080_50.yuv,405,2,91.14491271972656,652.528564453125,791.7061157226562,1070.7847900390625,0.4319165349006653,75,vase,700.5612030029297,418.2562255859375,0.7
Cactus_1920x1080_50.yuv,405,0,90.09796142578125,182.21337890625,864.1966552734375,1069.633544921875,0.8321846723556519,58,potted plant,774.0986938476562,887.420166015625,0.5
Cactus_1920x1080_50.yuv,405,1,0.6783657073974609,250.9720001220703,128.29867553710938,938.98388671875,0.659824788570404,58,potted plant,127.62030982971191,688.0118865966797,0.5
Cactus_1920x1080_50.yuv,405,2,91.46537017822266,653.8840942382812,791.1480102539062,1070.8203125,0.4778488576412201,75,vase,699.6826400756836,416.93621826171875,0.5
Cactus_1920x1080_50.yuv,405,0,88.67459106445312,180.29969787597656,868.0588989257812,1069.58984375,0.7781260013580322,58,potted plant,779.3843078613281,889.2901458740234,0.3
Cactus_1920x1080_50.yuv,405,1,0.6742229461669922,248.1319122314453,128.109375,942.6016845703125,0.6387109756469727,58,potted plant,127.43515205383301,694.4697723388672,0.3
Cactus_1920x1080_50.yuv,405,2,93.26719665527344,656.4935913085938,789.08935546875,1072.92724609375,0.5376757979393005,75,vase,695.8221588134766,416.43365478515625,0.3
Cactus_1920x1080_50.yuv,406,0,88.52412414550781,172.70068359375,894.832763671875,1068.99462890625,0.798780620098114,58,potted plant,806.3086395263672,896.2939453125,1.0
Cactus_1920x1080_50.yuv,406,1,0.5997791290283203,248.10678100585938,127.1114501953125,936.719970703125,0.6590288877487183,58,potted plant,126.51167106628418,688.6131896972656,1.0
Cactus_1920x1080_50.yuv,406,2,91.91512298583984,655.5578002929688,786.526123046875,1072.5469970703125,0.41370725631713867,75,vase,694.6110000610352,416.98919677734375,1.0
Cactus_1920x1080_50.yuv,406,3,735.309814453125,708.0415649414062,1209.7969970703125,1012.9175415039062,0.4069870114326477,16,dog,474.4871826171875,304.8759765625,1.0
