filename,frameNum,obj_idx,xmin,ymin,xmax,ymax,confidence,class,name,w,h,scale
BasketballPass_416x240_50.yuv,403,0,284.3595886230469,25.111156463623047,400.2813720703125,237.36935424804688,0.9588999152183533,0,person,115.92178344726562,212.25819778442383,1.0
BasketballPass_416x240_50.yuv,403,1,0.5220748782157898,0.02971341647207737,106.77045440673828,236.40061950683594,0.9297941327095032,0,person,106.24837952852249,236.37090609036386,1.0
BasketballPass_416x240_50.yuv,403,2,376.5408630371094,69.39221954345703,416.0,206.2078399658203,0.8652933835983276,0,person,39.459136962890625,136.81562042236328,1.0
BasketballPass_416x240_50.yuv,403,3,374.5350036621094,147.9921112060547,402.42572021484375,173.5194854736328,0.6031321287155151,32,sports ball,27.890716552734375,25.527374267578125,1.0
BasketballPass_416x240_50.yuv,403,4,46.21411895751953,67.57544708251953,105.91675567626953,231.76902770996094,0.4003373086452484,0,person,59.70263671875,164.1935806274414,1.0
BasketballPass_416x240_50.yuv,403,5,379.2562255859375,148.3442840576172,402.1518249511719,160.79461669921875,0.2873412072658539,32,sports ball,22.895599365234375,12.450332641601562,1.0
BasketballPass_416x240_50.yuv,403,0,284.32696533203125,24.951641082763672,400.60784912109375,237.5689239501953,0.95927494764328,0,person,116.2808837890625,212.61728286743164,0.9
BasketballPass_416x240_50.yuv,403,1,0.5230914950370789,0.11742017418146133,106.82085418701172,236.15174865722656,0.9276210069656372,0,person,106.29776269197464,236.0343284830451,0.9
BasketballPass_416x240_50.yuv,403,2,376.50653076171875,69.36346435546875,416.0,206.65074157714844,0.8718176484107971,0,person,39.49346923828125,137.2872772216797,0.9
BasketballPass_416x240_50.yuv,403,3,373.6407775878906,148.0566864013672,402.1632385253906,174.05606079101562,0.7403354644775391,32,sports ball,28.5224609375,25.999374389648438,0.9
BasketballPass_416x240_50.yuv,403,4,46.74988555908203,66.30270385742188,106.11400604248047,232.37477111816406,0.37448978424072266,0,person,59.36412048339844,166.0720672607422,0.9
BasketballPass_416x240_50.yuv,403,0,283.96160888671875,24.964595794677734,400.67919921875,237.71807861328125,0.9575299620628357,0,person,116.71759033203125,212.75348281860352,0.7
