filename,frameNum,obj_idx,xmin,ymin,xmax,ymax,confidence,class,name,w,h,scale
ParkScene_1920x1080_24.yuv,207,0,1641.6376953125,514.5029907226562,1828.1405029296875,991.2726440429688,0.9323539733886719,0,person,186.5028076171875,476.7696533203125,1.0
ParkScene_1920x1080_24.yuv,207,1,1384.2232666015625,745.119384765625,1615.0731201171875,1078.5655517578125,0.9281731247901917,1,bicycle,230.849853515625,333.4461669921875,1.0
ParkScene_1920x1080_24.yuv,207,2,1396.0400390625,552.07275390625,1584.2447509765625,980.8955078125,0.8911563158035278,0,person,188.2047119140625,428.82275390625,1.0
ParkScene_1920x1080_24.yuv,207,3,1666.568115234375,743.0494995117188,1809.674560546875,1063.7645263671875,0.8579741716384888,1,bicycle,143.1064453125,320.71502685546875,1.0
ParkScene_1920x1080_24.yuv,207,4,438.1841125488281,658.543212890625,477.9756774902344,723.185302734375,0.7437251210212708,0,person,39.79156494140625,64.64208984375,1.0
ParkScene_1920x1080_24.yuv,207,5,1793.9765625,755.1846313476562,1920.0,887.9760131835938,0.3432022035121918,13,bench,126.0234375,132.7913818359375,1.0
ParkScene_1920x1080_24.yuv,207,6,1868.400146484375,826.819580078125,1919.4638671875,895.1858520507812,0.30288955569267273,13,bench,51.063720703125,68.36627197265625,1.0
ParkScene_1920x1080_24.yuv,207,0,1641.6126708984375,514.2896728515625,1828.0924072265625,991.2684326171875,0.9345530867576599,0,person,186.479736328125,476.978759765625,0.9
ParkScene_1920x1080_24.yuv,207,1,1383.379150390625,745.5245361328125,1615.3414306640625,1078.4476318359375,0.9291388392448425,1,bicycle,231.9622802734375,332.923095703125,0.9
ParkScene_1920x1080_24.yuv,207,2,1396.107421875,551.929931640625,1584.6588134765625,982.8215942382812,0.8909348845481873,0,person,188.5513916015625,430.89166259765625,0.9
ParkScene_1920x1080_24.yuv,207,3,1665.0523681640625,741.1740112304688,1815.4954833984375,1062.9241943359375,0.8561179041862488,1,bicycle,150.443115234375,321.75018310546875,0.9
