filename,frameNum,obj_idx,xmin,ymin,xmax,ymax,confidence,class,name,w,h,scale
BasketballDrive_1920x1080_50.yuv,403,0,1115.9527587890625,555.2048950195312,1356.5606689453125,1074.2813720703125,0.9554559588432312,0,person,240.60791015625,519.0764770507812,1.0
BasketballDrive_1920x1080_50.yuv,403,1,365.0444641113281,655.3998413085938,550.5567626953125,1076.4639892578125,0.9412621855735779,0,person,185.51229858398438,421.06414794921875,1.0
BasketballDrive_1920x1080_50.yuv,403,2,1393.3216552734375,666.6841430664062,1654.175537109375,1078.91162109375,0.9136407375335693,0,person,260.8538818359375,412.22747802734375,1.0
BasketballDrive_1920x1080_50.yuv,403,3,908.14453125,620.9379272460938,1131.2252197265625,1075.6220703125,0.8876871466636658,0,person,223.0806884765625,454.68414306640625,1.0
BasketballDrive_1920x1080_50.yuv,403,4,847.1218872070312,112.34004211425781,926.1553344726562,192.6660919189453,0.8687268495559692,32,sports ball,79.033447265625,80.3260498046875,1.0
BasketballDrive_1920x1080_50.yuv,403,5,822.2218017578125,582.279052734375,1001.7433471679688,1074.2933349609375,0.8489425778388977,0,person,179.52154541015625,492.0142822265625,1.0
BasketballDrive_1920x1080_50.yuv,403,6,1697.1591796875,916.7181396484375,1808.2254638671875,1078.6981201171875,0.8334764838218689,56,chair,111.0662841796875,161.97998046875,1.0
BasketballDrive_1920x1080_50.yuv,403,7,1309.82763671875,909.9992065429688,1411.88232421875,1077.6793212890625,0.8140271902084351,56,chair,102.0546875,167.68011474609375,1.0
BasketballDrive_1920x1080_50.yuv,403,8,1855.5758056640625,673.0453491210938,1919.8099365234375,971.161376953125,0.7055810689926147,0,person,64.234130859375,298.11602783203125,1.0
BasketballDrive_1920x1080_50.yuv,403,9,1601.766357421875,913.0061645507812,1701.129638671875,1077.353515625,0.6852303743362427,56,chair,99.36328125,164.34735107421875,1.0
BasketballDrive_1920x1080_50.yuv,403,10,1820.76611328125,919.7642211914062,1903.30126953125,1007.4120483398438,0.5771836042404175,56,chair,82.53515625,87.6478271484375,1.0
BasketballDrive_1920x1080_50.yuv,403,11,1534.9656982421875,911.5646362304688,1625.295166015625,1073.573974609375,0.5648647546768188,56,chair,90.3294677734375,162.00933837890625,1.0
BasketballDrive_1920x1080_50.yuv,403,12,1812.3978271484375,920.4210205078125,1919.3369140625,1078.388671875,0.5290915369987488,56,chair,106.9390869140625,157.9676513671875,1.0
BasketballDrive_1920x1080_50.yuv,403,0,1116.111083984375,555.202392578125,1356.45556640625,1074.1815185546875,0.9550439119338989,0,person,240.344482421875,518.9791259765625,0.9
BasketballDrive_1920x1080_50.yuv,403,1,364.80902099609375,655.5260009765625,550.1767578125,1076.42724609375,0.9451636075973511,0,person,185.36773681640625,420.9012451171875,0.9
BasketballDrive_1920x1080_50.yuv,403,2,1393.6094970703125,665.8218383789062,1654.456787109375,1079.1658935546875,0.9089362025260925,0,person,260.8472900390625,413.34405517578125,0.9
BasketballDrive_1920x1080_50.yuv,403,3,907.4498901367188,622.4984130859375,1131.286376953125,1075.6126708984375,0.8936863541603088,0,person,223.83648681640625,453.1142578125,0.9
BasketballDrive_1920x1080_50.yuv,403,4,846.440185546875,112.16255950927734,926.0044555664062,193.03468322753906,0.8567793369293213,32,sports ball,79.56427001953125,80.87212371826172,0.9
BasketballDrive_1920x1080_50.yuv,403,5,822.4299926757812,582.4895629882812,1001.9070434570312,1074.0513916015625,0.8566943407058716,0,person,179.47705078125,491.56182861328125,0.9
BasketballDrive_1920x1080_50.yuv,403,6,1694.514404296875,917.0645141601562,1807.3677978515625,1078.92333984375,0.8328666687011719,56,chair,112.8533935546875,161.85882568359375,0.9
BasketballDrive_1920x1080_50.yuv,403,7,1309.485595703125,910.0865478515625,1411.856201171875,1077.9700927734375,0.8131790161132812,56,chair,102.37060546875,167.883544921875,0.9
BasketballDrive_1920x1080_50.yuv,403,8,1855.4708251953125,672.5518798828125,1919.809326171875,974.6209716796875,0.7136265635490417,0,person,64.3385009765625,302.069091796875,0.9
BasketballDrive_1920x1080_50.yuv,403,9,1602.1806640625,913.1746826171875,1700.933837890625,1077.038818359375,0.6276652216911316,56,chair,98.753173828125,163.8641357421875,0.9
BasketballDrive_1920x1080_50.yuv,403,10,1820.7137451171875,919.2852783203125,1903.35107421875,1006.9085693359375,0.5770977139472961,56,chair,82.6373291015625,87.623291015625,0.9
BasketballDrive_1920x1080_50.yuv,403,11,1533.634521484375,911.7766723632812,1625.08349609375,1073.6424560546875,0.5665366649627686,56,chair,91.448974609375,161.86578369140625,0.9
BasketballDrive_1920x1080_50.yuv,403,12,1811.847412109375,920.0903930664062,1919.17578125,1078.832763671875,0.4960746467113495,56,chair,107.328369140625,158.74237060546875,0.9
BasketballDrive_1920x1080_50.yuv,403,0,1116.050537109375,555.352294921875,1357.16455078125,1074.2506103515625,0.9551502466201782,0,person,241.114013671875,518.8983154296875,0.7
BasketballDrive_1920x1080_50.yuv,403,1,364.5768737792969,655.3910522460938,550.1320190429688,1076.5081787109375,0.9468801617622375,0,person,185.55514526367188,421.11712646484375,0.7
BasketballDrive_1920x1080_50.yuv,403,2,1391.8121337890625,666.6689453125,1655.0390625,1079.3466796875,0.9081498384475708,0,person,263.2269287109375,412.677734375,0.7
